AOD,narration,cummulative_credit_amount,Output
96,0,86256,0
94,0,351762,0
85,1,302321,0
92,0,889295,0
80,1,463853,0
86,0,249748,0
87,0,335332,0
80,0,663567,0
81,1,758159,1
88,1,162498,0
83,0,840292,0
82,0,493025,0
84,1,962000,1
97,0,545223,0
98,1,943937,0
97,1,157766,0
89,0,225824,0
95,1,413409,0
95,0,292072,0
84,0,825012,0
85,1,738871,1
88,1,99247,0
100,0,724695,0
92,1,157318,0
86,1,942946,1
100,1,114386,0
87,1,429954,0
88,1,347496,0
92,1,74987,0
99,1,500352,0
87,1,52261,0
100,0,415277,0
94,0,206176,0
87,0,60047,0
83,1,695036,1
95,1,516887,0
85,0,963302,0
94,0,773702,0
95,0,79236,0
92,0,488850,0
82,1,664232,1
99,1,357054,0
90,1,318733,0
84,1,925874,1
85,1,369850,0
94,1,993336,0
99,1,841280,0
100,1,286068,0
96,0,352469,0
91,1,21957,0
87,1,764112,1
83,1,889715,1
81,0,278316,0
92,1,623589,0
90,0,697302,0
98,1,810896,0
82,0,224342,0
81,1,508763,1
80,1,76805,0
100,1,722086,0
90,0,443297,0
84,0,173121,0
87,1,555444,1
80,1,133346,0
80,1,340103,0
92,1,779884,0
84,1,82411,0
96,1,568153,0
80,1,949959,1
82,1,267934,0
87,1,690220,1
87,0,362051,0
96,0,252750,0
82,1,73938,0
82,0,854428,0
92,0,742970,0
82,0,526383,0
88,1,911208,1
84,1,486019,0
92,0,746842,0
96,1,483037,0
100,1,510247,0
92,1,292831,0
95,1,584935,0
97,0,615855,0
82,1,447912,0
96,0,193106,0
85,1,356792,0
96,0,653922,0
99,0,919611,0
97,1,461256,0
82,0,692730,0
85,0,514054,0
91,0,725348,0
91,1,666957,0
85,1,768670,1
92,0,967260,0
87,0,488816,0
99,1,449434,0
93,0,957795,0
96,0,335613,0
100,0,129206,0
81,1,819735,1
88,0,543208,0
93,1,366663,0
95,1,44006,0
100,0,252159,0
91,0,550038,0
84,1,844044,1
81,1,290490,0
99,1,704736,0
80,0,621495,0
81,0,789049,0
98,1,741374,0
99,1,621871,0
92,0,588826,0
98,1,161145,0
82,0,889811,0
83,0,997618,0
86,0,910337,0
85,0,798125,0
100,1,272271,0
93,0,813975,0
95,1,426335,0
84,1,465107,0
91,1,610589,0
89,0,642101,0
93,1,246921,0
85,1,637091,1
95,0,708677,0
88,1,86156,0
99,0,705626,0
99,1,157999,0
94,1,926869,0
80,1,926537,1
96,0,462384,0
90,0,733082,0
95,1,29435,0
81,1,759764,1
94,1,478289,0
86,1,171236,0
97,0,744939,0
82,1,391537,0
84,1,536871,1
95,0,95316,0
87,0,874795,0
93,0,919882,0
93,1,748944,0
82,1,646845,1
90,0,667496,0
88,0,853820,0
85,1,256219,0
84,0,957535,0
100,0,38293,0
82,0,264322,0
97,1,637553,0
84,1,947289,1
82,0,443481,0
94,0,470244,0
86,0,578566,0
88,1,156447,0
80,0,261257,0
80,1,228423,0
90,1,397524,0
98,0,780541,0
98,1,1476,0
87,1,780784,1
85,0,584319,0
99,0,954294,0
83,1,889084,1
80,0,140201,0
83,1,560042,1
82,1,860097,1
92,1,939220,0
90,1,768575,0
96,0,745465,0
92,0,723813,0
93,1,8333,0
91,1,300283,0
83,1,120244,0
83,1,289403,0
84,1,379967,0
85,1,87506,0
97,0,246936,0
88,0,941397,0
93,1,893515,0
89,0,24975,0
95,0,993445,0
93,1,646369,0
99,0,607543,0
85,1,614737,1
80,1,984130,1
90,0,384015,0
84,1,545322,1
88,0,338684,0
82,0,708451,0
92,0,590104,0
94,1,895915,0
90,1,143231,0
88,0,808793,0
86,0,211360,0
94,1,314000,0
86,0,425646,0
82,0,630464,0
88,0,394889,0
91,1,87864,0
84,0,73645,0
87,1,984463,1
87,0,61006,0
84,0,896530,0
90,0,541337,0
84,1,151586,0
92,1,803758,0
98,1,73629,0
82,0,761956,0
92,1,488207,0
100,1,676698,0
96,0,93708,0
86,1,111655,0
100,0,258713,0
83,0,454689,0
88,1,581040,1
80,1,914164,1
83,1,517518,1
92,0,140539,0
95,0,240780,0
99,1,542610,0
82,1,360782,0
80,1,871364,1
94,0,45774,0
87,0,364685,0
100,1,47695,0
91,1,654325,0
80,1,663834,1
82,0,49387,0
96,0,262379,0
91,1,633081,0
95,0,91514,0
87,1,156048,0
88,0,759950,0
89,0,54345,0
99,1,172498,0
84,1,257220,0
99,0,253682,0
99,0,461806,0
92,1,890564,0
99,1,196923,0
83,0,774756,0
86,1,505000,1
87,0,612433,0
96,0,419930,0
96,1,120783,0
93,0,642744,0
96,0,47752,0
94,0,555872,0
100,0,820469,0
88,0,718025,0
91,1,168246,0
80,1,341852,0
81,0,98379,0
96,1,769356,0
82,0,377620,0
95,1,237865,0
86,0,206480,0
100,1,544116,0
100,0,429581,0
88,0,34516,0
96,1,651030,0
81,0,712182,0
87,0,940249,0
83,1,727567,1
86,0,661798,0
89,1,566238,1
100,1,476856,0
96,1,962721,0
100,0,886698,0
91,1,513152,0
94,0,900896,0
97,1,242358,0
99,0,142895,0
99,0,581994,0
96,0,829881,0
92,0,399519,0
98,1,871297,0
85,1,420313,0
89,1,962567,1
93,1,771098,0
82,0,860792,0
98,0,567969,0
100,1,630615,0
100,1,524480,0
100,1,759836,0
89,1,982116,1
84,0,103485,0
84,0,720961,0
87,0,536249,0
97,1,169659,0
94,1,679176,0
90,1,766690,0
99,0,757682,0
91,1,735320,0
83,1,409403,0
93,1,231464,0
97,0,18561,0
96,0,122362,0
85,0,568450,0
87,0,839211,0
88,0,986201,0
87,0,851189,0
83,1,334739,0
81,0,388298,0
96,1,246238,0
94,1,266456,0
99,1,177628,0
93,1,769371,0
89,1,140314,0
81,0,579364,0
97,1,720816,0
96,0,272912,0
80,1,655682,1
100,1,60629,0
80,0,652237,0
91,1,912080,0
86,0,338630,0
83,0,689927,0
96,1,698928,0
82,0,384007,0
91,0,629454,0
95,0,633209,0
80,0,928601,0
95,0,636282,0
97,1,289254,0
100,1,776551,0
91,0,505589,0
82,1,211170,0
100,0,675323,0
82,1,722851,1
84,0,646719,0
81,0,802337,0
99,1,843098,0
90,1,805432,0
88,1,590528,1
97,0,750143,0
92,1,540380,0
87,1,728016,1
100,1,871049,0
80,0,458202,0
80,1,187346,0
90,0,113253,0
85,0,647401,0
81,0,819066,0
88,1,644534,1
82,1,843087,1
82,0,132681,0
97,0,984822,0
92,0,797011,0
92,1,931730,0
96,1,100547,0
83,1,72633,0
86,1,210020,0
87,1,786898,1
90,1,952844,0
85,1,722256,1
99,0,603946,0
99,0,408899,0
100,1,652863,0
94,1,826009,0
88,1,445411,0
100,1,856532,0
84,0,680240,0
90,1,567420,0
85,1,59596,0
83,1,459872,0
86,1,288040,0
89,0,149149,0
92,1,604173,0
87,0,221344,0
99,1,558599,0
99,1,645156,0
80,1,161536,0
92,0,218161,0
88,1,703066,1
91,0,368458,0
80,0,769837,0
88,0,152557,0
95,0,906290,0
98,0,940194,0
87,0,452250,0
100,0,251157,0
92,1,289717,0
89,1,294203,0
88,1,338027,0
88,1,633335,1
88,1,161097,0
84,1,354673,0
86,0,437967,0
89,0,481122,0
91,1,538168,0
99,0,183785,0
93,0,701033,0
99,0,544015,0
97,1,940519,0
80,0,573588,0
92,0,181745,0
80,1,253671,0
84,1,159503,0
100,1,364440,0
91,0,170282,0
97,0,715464,0
87,0,491360,0
96,1,372754,0
99,0,472522,0
94,1,39268,0
88,0,591091,0
90,1,789702,0
92,0,405347,0
91,0,350280,0
97,0,991054,0
100,1,893301,0
87,1,318782,0
95,1,590531,0
91,0,974032,0
81,1,751508,1
84,0,814593,0
96,0,701665,0
96,1,523900,0
99,1,986692,0
96,1,874666,0
92,0,946837,0
100,0,498118,0
88,1,980649,1
94,0,655699,0
96,0,871871,0
88,1,48457,0
84,1,719883,1
92,1,814037,0
98,1,171510,0
86,1,892976,1
91,1,354534,0
80,0,540666,0
81,0,816949,0
87,1,915897,1
80,1,97536,0
86,0,867267,0
98,1,676238,0
98,0,88023,0
97,0,124136,0
91,0,591497,0
90,0,517296,0
81,0,183829,0
98,1,200806,0
92,1,903393,0
93,0,710797,0
85,1,803730,1
80,0,449419,0
94,0,414240,0
100,1,145707,0
91,1,590818,0
94,0,936175,0
99,0,8324,0
88,0,173085,0
100,1,772308,0
93,1,239757,0
86,0,889990,0
96,1,973063,0
88,1,342255,0
89,1,510214,1
99,1,77548,0
97,1,317059,0
84,0,154175,0
93,1,481923,0
92,1,427678,0
88,0,149676,0
92,0,56529,0
92,1,980656,0
92,0,381294,0
80,1,89385,0
97,1,319963,0
94,1,387892,0
84,1,46462,0
92,0,984562,0
95,1,692953,0
85,0,756113,0
82,0,929089,0
82,0,561513,0
99,1,233767,0
92,1,860897,0
96,0,91935,0
88,1,743867,1
92,0,916334,0
87,1,956892,1
94,1,809092,0
85,1,220397,0
81,0,498643,0
99,0,551977,0
89,0,249406,0
82,1,603991,1
80,0,762228,0
82,0,745330,0
86,1,499994,0
96,0,903788,0
88,0,708478,0
98,1,844228,0
82,1,769729,1
82,1,445180,0
96,1,871502,0
88,0,122874,0
88,0,203264,0
97,1,243029,0
100,0,376167,0
94,0,438655,0
87,1,971500,1
92,0,82766,0
97,0,644143,0
89,0,884337,0
95,1,780174,0
84,1,551906,1
96,0,786723,0
97,1,711906,0
96,1,587842,0
98,0,895234,0
91,0,609732,0
96,1,409927,0
85,0,878087,0
89,1,90972,0
99,0,784082,0
98,1,561134,0
85,1,861692,1
94,1,957514,0
90,1,165486,0
93,0,328034,0
91,1,332639,0
100,0,537614,0
84,0,927847,0
96,1,760091,0
95,1,75424,0
88,1,577476,1
80,0,481683,0
80,1,516301,1
96,0,526292,0
85,0,285358,0
86,0,489998,0
83,0,636614,0
96,0,587342,0
88,1,124568,0
98,1,942781,0
87,0,205460,0
89,0,78300,0
88,0,600521,0
92,0,492475,0
85,0,692239,0
87,1,965296,1
94,0,133565,0
91,1,5638,0
80,0,474735,0
92,0,958005,0
81,1,439371,0
91,0,865424,0
90,0,700959,0
93,1,561763,0
94,0,88517,0
82,1,410176,0
94,0,172913,0
88,0,537706,0
96,1,855309,0
80,1,745843,1
84,1,660974,1
99,0,973120,0
94,0,661355,0
90,1,262015,0
93,1,560624,0
89,1,689456,1
94,0,480438,0
98,1,184770,0
80,1,349226,0
82,0,262501,0
80,1,327128,0
89,1,877228,1
81,1,863099,1
85,1,133959,0
96,1,514440,0
92,0,953785,0
87,0,626009,0
85,0,374895,0
98,0,250499,0
86,1,374367,0
82,1,660763,1
83,1,11681,0
89,1,393032,0
94,0,272375,0
90,1,540337,0
82,1,358214,0
93,1,637699,0
92,0,808946,0
89,1,894749,1
91,1,515229,0
80,0,328972,0
86,1,510606,1
88,0,28450,0
85,1,393629,0
85,0,371146,0
82,1,702394,1
84,1,736604,1
92,0,250480,0
81,1,918828,1
100,1,131206,0
85,1,216126,0
88,1,680996,1
92,1,683644,0
86,0,228022,0
81,1,108485,0
100,1,692126,0
99,0,238247,0
100,1,836580,0
92,1,729302,0
94,0,707906,0
84,0,319421,0
95,0,691634,0
84,1,177252,0
84,0,300365,0
84,0,322116,0
86,1,157490,0
94,0,19519,0
83,0,47453,0
90,1,986495,0
93,1,56122,0
87,0,298059,0
98,0,606460,0
96,1,331806,0
83,1,742422,1
96,0,868805,0
90,1,762885,0
85,1,746962,1
80,0,900555,0
96,0,506104,0
90,0,352143,0
99,1,4897,0
95,1,790272,0
94,1,860780,0
94,1,980195,0
98,0,361474,0
90,1,787857,0
94,0,328827,0
87,1,902604,1
80,0,206233,0
85,0,466498,0
81,1,16098,0
82,0,947147,0
85,1,570714,1
80,0,58330,0
87,1,556826,1
80,1,479722,0
94,1,739408,0
93,0,830436,0
81,1,645760,1
99,1,954043,0
89,0,256918,0
100,0,549441,0
91,0,531567,0
95,1,397994,0
88,1,31164,0
97,1,724707,0
97,0,73444,0
89,0,304795,0
89,1,797987,1
83,0,700909,0
91,0,898300,0
96,1,271774,0
95,0,281309,0
96,0,679057,0
100,0,197738,0
89,1,989867,1
86,1,668958,1
87,0,695100,0
80,1,952267,1
91,0,724207,0
96,1,864657,0
93,0,766199,0
96,0,924314,0
92,1,735791,0
98,0,471167,0
90,0,680514,0
84,1,349935,0
90,0,882685,0
100,1,924514,0
97,1,44088,0
92,0,895952,0
98,1,251041,0
92,1,357388,0
89,0,888425,0
80,1,549423,1
94,1,615477,0
96,0,874558,0
98,1,928687,0
82,1,773375,1
87,1,471029,0
83,0,96947,0
81,1,877129,1
89,1,701963,1
87,1,407920,0
100,0,474393,0
99,1,385779,0
82,1,897821,1
86,0,432815,0
94,0,619981,0
92,1,499737,0
82,1,386399,0
87,0,133766,0
89,0,690664,0
85,0,237481,0
99,0,181853,0
84,1,150486,0
88,0,593371,0
90,0,683899,0
99,0,922671,0
81,0,218623,0
92,1,866135,0
94,1,607672,0
84,1,185952,0
91,0,39162,0
99,1,896566,0
99,1,991809,0
93,0,988988,0
90,1,350633,0
83,1,119950,0
88,0,274257,0
90,1,491600,0
83,1,53458,0
83,1,220306,0
91,0,471168,0
90,1,424852,0
97,0,753087,0
87,0,814458,0
80,1,495653,0
98,1,94888,0
89,1,662962,1
86,1,298093,0
88,1,983776,1
99,0,932251,0
94,0,61249,0
89,0,784221,0
96,0,706419,0
89,0,262115,0
89,0,908263,0
100,0,235528,0
84,0,607763,0
88,0,829837,0
88,1,781986,1
86,1,435550,0
87,1,862233,1
88,0,393805,0
92,1,477533,0
98,0,478475,0
96,0,193163,0
87,0,293839,0
81,1,904281,1
88,1,333097,0
93,0,497039,0
80,0,918125,0
87,0,137937,0
84,0,578949,0
82,1,532704,1
97,1,102075,0
97,1,401940,0
82,1,338027,0
89,1,488599,0
100,1,542947,0
99,1,460854,0
92,0,836153,0
90,0,332685,0
98,0,814435,0
80,1,40417,0
86,1,871425,1
83,0,687523,0
80,0,987670,0
96,0,631317,0
95,1,468395,0
96,0,303645,0
81,0,976216,0
97,1,328575,0
89,0,983494,0
93,1,997332,0
91,1,265398,0
94,1,181054,0
90,0,458609,0
93,0,784508,0
87,0,328928,0
95,1,927684,0
82,0,380736,0
87,1,840807,1
91,1,163651,0
80,1,835537,1
80,1,936794,1
92,0,718224,0
100,0,663166,0
87,0,718056,0
88,1,823240,1
98,1,293423,0
89,1,663537,1
93,1,790453,0
86,1,652000,1
91,1,731461,0
93,0,89540,0
81,0,169278,0
98,1,99877,0
100,1,9553,0
98,1,417810,0
86,0,482968,0
81,1,887451,1
87,1,466871,0
86,0,381563,0
80,1,727008,1
96,1,836191,0
96,1,190711,0
86,1,517204,1
82,0,562935,0
81,1,56098,0
87,1,334979,0
89,1,304720,0
82,1,603223,1
83,1,522445,1
83,0,432057,0
91,1,538988,0
95,0,1247,0
94,1,579513,0
86,1,788974,1
88,1,596603,1
100,1,240359,0
96,1,688927,0
94,1,775568,0
90,0,958829,0
100,1,425089,0
96,0,822449,0
88,1,556148,1
89,1,450973,0
90,0,694344,0
88,1,610771,1
97,0,547258,0
99,0,564216,0
97,1,847176,0
86,0,624348,0
87,0,172117,0
86,1,751279,1
93,1,902815,0
89,1,36196,0
90,0,806974,0
85,0,922544,0
83,0,59166,0
83,1,253963,0
100,1,844723,0
84,0,877772,0
92,1,253103,0
91,0,143931,0
94,1,238112,0
88,0,355588,0
89,1,523408,1
93,1,776518,0
81,0,805241,0
94,1,516247,0
87,0,411970,0
87,1,963,0
88,1,422271,0
87,1,606256,1
99,1,434172,0
83,1,323495,0
97,1,848025,0
98,0,836762,0
83,1,154728,0
84,1,883016,1
93,0,528473,0
100,1,274409,0
85,0,45783,0
100,0,177722,0
94,0,314184,0
91,0,288233,0
95,1,956528,0
81,1,487721,0
84,1,13396,0
84,0,574981,0
92,1,390739,0
86,0,936181,0
96,1,740741,0
87,0,37750,0
82,1,310871,0
86,0,478978,0
97,1,400537,0
98,1,390693,0
97,1,226401,0
99,0,568670,0
88,1,914961,1
85,0,648989,0
81,1,513727,1
90,0,816644,0
98,1,969963,0
93,0,427500,0
100,0,363452,0
92,0,542398,0
96,0,772418,0
87,1,275281,0
83,0,596659,0
94,1,13387,0
85,1,308210,0
100,0,880777,0
90,1,448192,0
97,1,722366,0
86,1,710525,1
90,1,684516,0
96,0,195691,0
80,1,648734,1
98,0,683988,0
92,0,299177,0
93,0,663943,0
87,1,516700,1
99,0,64062,0
87,1,839882,1
97,1,174625,0
92,1,288345,0
91,1,938256,0
91,1,587674,0
99,0,796121,0
86,0,118903,0
89,0,221934,0
93,1,629202,0
95,1,481391,0
89,0,350979,0
86,1,369479,0
90,1,28145,0
80,1,902491,1
91,0,213662,0
93,0,471891,0
96,1,981981,0
92,0,840674,0
98,0,615719,0
90,0,897695,0
83,1,2371,0
98,1,380258,0
83,0,565169,0
81,0,736792,0
91,1,970595,0
82,1,495070,0
80,1,979328,1
80,0,584832,0
82,0,703643,0
96,1,969630,0
87,0,608475,0
92,0,229171,0
82,1,329371,0
80,1,715080,1
80,1,498721,0
82,1,696093,1
86,1,474643,0
93,1,1890,0
92,0,308783,0
96,0,806462,0
95,0,843413,0
89,1,474547,0
81,0,856061,0
82,1,236432,0
91,1,12463,0
87,0,745703,0
92,1,758766,0
92,0,155217,0
85,1,783631,1
86,0,331505,0
96,1,724549,0
91,1,527837,0
99,1,545741,0
92,0,105229,0
83,0,339981,0
95,0,940371,0
85,0,626813,0
100,0,621898,0
96,1,773977,0
99,0,856886,0
98,0,196290,0
97,1,339878,0
91,0,90731,0
82,1,663877,1
83,0,960980,0
85,0,371700,0
86,1,159269,0
94,0,530870,0
94,0,738710,0
93,1,499189,0
89,0,712517,0
82,1,836309,1
87,1,177125,0
96,0,172849,0
83,0,709704,0
97,1,226898,0
93,0,353774,0
83,1,524284,1
89,0,816967,0
92,1,159994,0
97,1,853085,0
93,1,697488,0
98,0,656733,0
84,1,888792,1
85,0,119238,0
88,1,845670,1
83,0,198598,0
85,1,496146,0
83,0,972588,0
99,0,708626,0
96,1,912967,0
100,1,929466,0
99,0,637451,0
90,0,370088,0
98,1,74284,0
81,0,354724,0
82,0,178891,0
87,0,53355,0
94,0,936910,0
97,0,250120,0
87,0,90444,0
94,0,424447,0
99,0,510967,0
100,1,175145,0
92,1,243190,0
96,0,600271,0
98,0,517524,0
87,0,120041,0
91,1,792583,0
84,1,694621,1
92,0,906696,0
93,1,256291,0
82,1,585330,1
92,0,402167,0
83,1,703537,1
96,1,533433,0
96,1,140327,0
96,1,229109,0
96,0,696796,0
98,1,820888,0
99,1,725204,0
82,1,564868,1
96,0,884019,0
97,0,473303,0
81,0,466221,0
98,1,393360,0
85,0,226025,0
94,0,180809,0
97,1,661451,0
90,1,209794,0
89,1,189395,0
84,1,295434,0
90,0,663801,0
99,0,179936,0
94,1,712031,0
93,1,225237,0
96,0,443116,0
91,0,145631,0
95,1,826018,0
96,0,654716,0
95,0,358137,0
93,1,971668,0
80,1,481712,0
80,0,541310,0
80,0,560046,0
95,1,928088,0
80,0,662130,0
86,0,640608,0
90,1,106252,0
84,0,55448,0
88,0,439912,0
92,1,291347,0
96,0,74853,0
95,0,95497,0
94,0,483939,0
80,1,309100,0
88,1,933136,1
97,1,461388,0
86,1,233629,0
94,1,707532,0
98,1,880548,0
97,0,567293,0
86,0,419746,0
96,1,875350,0
95,0,514917,0
96,1,244332,0
80,1,145489,0
86,0,705434,0
82,0,622831,0
99,0,684223,0
86,0,803794,0
87,1,273238,0
95,1,654182,0
91,0,870860,0
83,1,931085,1
82,1,591880,1
85,0,348433,0
85,1,321817,0
99,1,809282,0
100,1,456403,0
91,1,196334,0
88,0,62588,0
85,0,606744,0
96,0,771746,0
94,1,646561,0
87,0,603734,0
91,0,527227,0
86,1,202498,0
91,0,747127,0
81,1,594954,1
100,0,296160,0
97,1,456967,0
85,0,640049,0
95,0,893857,0
97,1,95952,0
95,1,322599,0
89,1,700717,1
94,0,165224,0
95,1,497806,0
94,0,690721,0
85,0,435630,0
96,0,631475,0
91,1,695935,0
82,0,101395,0
83,0,632175,0
80,1,673707,1
85,1,581071,1
87,1,866705,1
92,1,975174,0
80,0,177397,0
86,0,374195,0
100,0,917235,0
90,0,704001,0
98,1,916837,0
91,1,581722,0
88,0,740171,0
97,0,378432,0
97,0,864967,0
80,0,154671,0
84,0,126082,0
80,1,515150,1
89,1,628538,1
99,1,329642,0
100,0,295331,0
89,0,341402,0
82,1,6161,0
84,1,318906,0
100,1,313782,0
95,1,359957,0
98,0,196446,0
95,1,329734,0
87,0,429862,0
80,0,648949,0
90,0,530529,0
100,0,606582,0
89,1,91748,0
90,0,116732,0
92,0,550704,0
81,1,553730,1
90,0,646079,0
82,0,836076,0
84,1,388092,0
96,1,286433,0
90,1,704457,0
88,1,274147,0
99,1,13634,0
80,1,922804,1
86,1,143068,0
100,0,431493,0
92,1,138446,0
81,1,516960,1
100,1,927972,0
92,0,411242,0
89,1,562452,1
90,0,875533,0
93,1,732775,0
90,1,320088,0
99,1,549834,0
84,0,882068,0
100,1,294517,0
91,0,623490,0
98,1,555840,0
81,0,910015,0
93,0,951198,0
85,0,270835,0
100,1,813551,0
99,1,155970,0
89,0,280159,0
84,0,145579,0
80,0,454186,0
97,1,20220,0
86,0,521805,0
92,0,609646,0
88,1,225569,0
84,1,705753,1
90,1,612143,0
99,0,954697,0
90,0,335870,0
81,1,414857,0
97,1,654022,0
88,1,246439,0
86,1,711545,1
80,0,230038,0
97,0,525122,0
83,1,847879,1
81,0,242401,0
80,1,410042,0
89,0,980870,0
96,0,792860,0
86,1,387156,0
80,1,214958,0
87,1,228738,0
81,1,302750,0
81,1,272204,0
96,1,202418,0
99,1,592529,0
87,0,1914,0
86,1,433361,0
86,0,257438,0
95,1,468890,0
95,0,364001,0
100,0,12810,0
82,1,295529,0
99,0,158081,0
80,1,372190,0
100,1,11100,0
92,1,365371,0
99,1,328761,0
90,1,284168,0
100,1,670964,0
96,1,868376,0
82,0,378146,0
82,1,876288,1
87,1,967611,1
100,1,713254,0
84,0,559246,0
96,1,797732,0
91,1,888916,0
88,1,231386,0
99,0,549069,0
94,1,929265,0
89,0,221717,0
90,1,953706,0
92,0,437431,0
99,1,874752,0
85,1,722500,1
84,0,72298,0
81,0,272776,0
94,1,651923,0
89,1,11331,0
82,1,134047,0
91,0,828360,0
96,0,448479,0
88,1,917487,1
89,1,265496,0
82,1,531090,1
98,0,980436,0
81,1,483962,0
80,0,909814,0
99,0,610104,0
97,0,360310,0
96,0,551244,0
86,1,107129,0
85,0,863037,0
99,0,508077,0
90,0,277935,0
96,1,174785,0
81,1,714208,1
86,0,887449,0
90,0,820979,0
85,0,941972,0
90,0,735940,0
84,0,796526,0
94,1,360536,0
94,1,927195,0
93,0,744883,0
83,0,388913,0
91,0,103755,0
81,1,833970,1
96,1,824404,0
97,1,233858,0
93,1,407344,0
100,1,837438,0
96,1,949101,0
81,1,988692,1
100,0,824372,0
88,0,406307,0
87,0,421496,0
94,1,723596,0
97,1,230461,0
88,1,39560,0
95,1,290497,0
93,1,221223,0
100,1,486576,0
95,1,461808,0
96,0,477832,0
86,0,152534,0
93,0,640665,0
97,0,387162,0
93,1,415934,0
86,1,912285,1
83,1,340643,0
95,0,905530,0
81,0,183284,0
83,0,389688,0
90,0,655472,0
100,0,247968,0
100,0,218200,0
83,0,389205,0
83,0,958324,0
84,1,860997,1
97,0,521651,0
83,1,506249,1
96,1,99415,0
85,1,995554,1
91,0,205427,0
98,1,129829,0
99,1,792683,0
96,0,968621,0
100,0,49601,0
81,1,668910,1
93,1,746038,0
86,0,838151,0
93,1,575421,0
89,0,813346,0
98,0,361094,0
100,0,134250,0
89,1,793496,1
94,0,796766,0
93,0,183183,0
97,0,86643,0
97,1,382718,0
83,1,420785,0
80,1,762022,1
84,1,951515,1
100,0,566269,0
92,0,868317,0
91,1,817776,0
84,1,312426,0
83,1,289097,0
89,0,815047,0
91,1,722392,0
96,1,209069,0
82,0,50202,0
98,1,633780,0
81,0,919805,0
87,0,568193,0
84,0,450039,0
86,1,792179,1
91,0,132129,0
95,1,773048,0
96,1,628810,0
87,0,813373,0
89,1,649988,1
80,1,735041,1
99,1,131932,0
96,1,6154,0
87,1,13123,0
100,0,815567,0
87,1,629853,1
98,1,272227,0
83,1,7861,0
90,0,187180,0
94,0,863778,0
92,1,539039,0
94,0,80713,0
97,0,543582,0
95,1,778451,0
84,0,161441,0
89,1,22472,0
94,0,836580,0
87,0,469574,0
84,1,992267,1
100,1,555952,0
84,1,676488,1
97,1,654810,0
85,0,621406,0
91,1,422140,0
89,1,925134,1
83,1,399126,0
97,1,156048,0
99,0,326907,0
100,0,303089,0
91,0,564555,0
94,0,195829,0
100,0,110446,0
88,1,836295,1
82,0,403240,0
91,1,47411,0
100,1,926353,0
93,0,848871,0
87,1,908577,1
94,1,824099,0
92,0,468193,0
85,0,128044,0
91,1,313797,0
100,1,205067,0
80,0,224531,0
98,0,698389,0
89,0,427234,0
92,0,855620,0
85,1,830749,1
99,0,976201,0
92,0,584341,0
100,1,305636,0
88,0,379932,0
90,1,675273,0
99,1,733563,0
90,1,577194,0
95,0,780380,0
93,1,986859,0
94,0,76125,0
92,0,444876,0
94,0,894977,0
96,0,483697,0
85,0,599242,0
80,0,830604,0
96,0,175724,0
94,0,457939,0
88,0,464893,0
98,0,649919,0
88,0,207334,0
80,0,226454,0
97,0,580966,0
80,1,907823,1
88,1,24407,0
83,1,331260,0
90,0,676125,0
88,0,409601,0
90,0,348989,0
86,1,426511,0
91,1,495601,0
96,1,509135,0
83,1,332906,0
95,0,563855,0
96,1,616766,0
96,1,891566,0
95,1,518237,0
97,0,979874,0
83,0,794744,0
85,0,921564,0
80,0,714098,0
97,1,839617,0
81,0,86567,0
87,1,510129,1
92,1,540055,0
91,0,634933,0
81,1,252422,0
86,1,232222,0
100,1,467017,0
90,0,716010,0
88,1,9107,0
94,1,699916,0
88,1,920276,1
83,0,92857,0
94,1,780496,0
92,0,301552,0
100,1,894136,0
98,1,674235,0
83,0,901202,0
80,0,525379,0
83,0,555300,0
